sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Shankar2025,10.1038/s41746-025-01527-z,11,2017,,,"Lang, L. et al. Prevalence and determinants of undetected dementia in
the community: a systematic literature review and a meta-analysis.
BMJ Open 7, e011146 (2017).",Shankar2025_ref0011
Shankar2025,10.1038/s41746-025-01527-z,12,2018,,,"Amjad, H. et al. Underdiagnosis of dementia: an observational study
of patterns in diagnosis and awareness in US older adults. J. Gen.
Intern. Med. 33, 1131–1138 (2018).",Shankar2025_ref0012
Shankar2025,10.1038/s41746-025-01527-z,13,2003,,,"Weir, C. R. et al. Direct text entry in electronic progress notes. An
evaluation of input errors. Methods Inf. Med. 42, 61–67 (2003).",Shankar2025_ref0013
Shankar2025,10.1038/s41746-025-01527-z,14,2019,,,"Obeid, J. S. et al. Automated detection of altered mental status in
emergency department clinical notes: a deep learning approach.
BMC Med. Inf. Decis. Mak. 19, 164 (2019).",Shankar2025_ref0014
Shankar2025,10.1038/s41746-025-01527-z,15,2011,,,"Nadkarni, P. M., Ohno-Machado, L. & Chapman, W. W. Natural
language processing: an introduction. J. Am. Med Inf. Assoc. 18,
544–551 (2011).",Shankar2025_ref0015
Shankar2025,10.1038/s41746-025-01527-z,16,2019,,,"Sheikhalishahi, S. et al. Natural language processing of clinical notes on
chronic diseases: systematic review. JMIR Med. Inf. 7, e12239 (2019).",Shankar2025_ref0016
Shankar2025,10.1038/s41746-025-01527-z,17,2020,,,"Spasic, I. & Nenadic, G. Clinical text data in machine learning:
systematic review. JMIR Med. Inf. 8, e17984 (2020).",Shankar2025_ref0017
Shankar2025,10.1038/s41746-025-01527-z,18,2017,,,"Kreimeyer, K. et al. Natural language processing systems for
capturing and standardizing unstructured clinical information: a
systematic review. J. Biomed. Inf. 73, 14–29 (2017).",Shankar2025_ref0018
Shankar2025,10.1038/s41746-025-01527-z,19,2024,,,"Prakash, R., Dupre, M. E., Østbye, T. & Xu, H. Extracting critical
information from unstructured clinicians’ notes data to identify
dementia severity using a rule-based approach: feasibility study.
JMIR Aging 7, e57926 (2024).",Shankar2025_ref0019
Shankar2025,10.1038/s41746-025-01527-z,20,2023,,,"Oh, I. Y. et al. Extraction of clinical phenotypes for Alzheimer’s disease
dementia from clinical notes using natural language processing.
JAMIA Open 6, ooad014 (2023).",Shankar2025_ref0020
Shankar2025,10.1038/s41746-025-01527-z,21,2022,,,"Penfold, R. B. et al. Development of a machine learning model to
predict mild cognitive impairment using natural language processing
inthe absenceofscreening. BMCMed.Inf. Decis.Mak. 22,129 (2022).",Shankar2025_ref0021
Shankar2025,10.1038/s41746-025-01527-z,22,2021,,https://doi.org/10,"Tyagi, T. et al. Using deep learning to identify patients with cognitive
impairment in electronic health records. Preprint at https://doi.org/10.
48550/arXiv.2111.09115 (2021).",Shankar2025_ref0022
Shankar2025,10.1038/s41746-025-01527-z,23,2025,10.1038/s41746-025-01527-z,https://doi.org/10.1038/s41746-025-01527-z,"Wang, L. et al. Development and validation of a deep learning model
for earlier detection of cognitive decline from clinical notes in
electronic health records. JAMA Netw. Open 4, e2135174 (2021).
https://doi.org/10.1038/s41746-025-01527-z
Article
npj Digital Medicine |  (2025) 8:133 
9",Shankar2025_ref0023
Shankar2025,10.1038/s41746-025-01527-z,24,2024,10.1016/j.ebiom.2024.105401,https://doi.org/10.1016/j.ebiom.2024.105401,"Du,X.etal.Enhancingearlydetectionofcognitivedeclineintheelderly:
a comparative study utilizing large language models in clinical notes.
eBioMedicine 109 https://doi.org/10.1016/j.ebiom.2024.105401
(2024).",Shankar2025_ref0024
Shankar2025,10.1038/s41746-025-01527-z,25,2023,,,"Zolnoori, M. et al. HomeADScreen: developing Alzheimer’s disease
and related dementia risk identiﬁcation model in home healthcare. Int.
J. Med. Inform. 177, 105146 (2023).",Shankar2025_ref0025
Shankar2025,10.1038/s41746-025-01527-z,26,2024,,,"Panahi, S. et al. Identifying clinical phenotypes of frontotemporal
dementia in post-9/11 era veterans using natural language
processing. Front. Neurol. 15, 1270688 (2024).",Shankar2025_ref0026
Shankar2025,10.1038/s41746-025-01527-z,27,2024,,,"Gibson, L. L., Mueller, C., Stewart, R. & Aarsland, D. Characteristics
associated with progression to probable dementia with Lewy bodies
in a cohort with very late-onset psychosis. Psychol. Med. 54, 1–10
(2024).",Shankar2025_ref0027
Shankar2025,10.1038/s41746-025-01527-z,28,2023,,,"Maclagan, L. C. et al. Can patients with dementia be identiﬁed in
primary care electronic medical records using natural language
processing? J. Health. Inf. Res. 7, 42–58 (2023).",Shankar2025_ref0028
Shankar2025,10.1038/s41746-025-01527-z,29,2022,,,"Noori, A. et al. Development and evaluation of a natural language
processing annotation tool to facilitate phenotyping of cognitive
status in electronic health records: diagnostic study. J. Med. Internet
Res. 24, e40384 (2022).",Shankar2025_ref0029
Shankar2025,10.1038/s41746-025-01527-z,30,2023,,,"Kent, D. M. et al. Association of incidentally discovered covert
cerebrovascular disease identiﬁed using natural language
processing and future dementia. J. Am. Heart Assoc. 12, e027672
(2023).",Shankar2025_ref0030
Shankar2025,10.1038/s41746-025-01527-z,31,2020,,,"McCoy, T. H. Jr. et al. Stratifying risk for dementia onset using largescale electronic health record data: a retrospective cohort study.
Alzheimers Dement. 16, 531–540 (2020).",Shankar2025_ref0031
Shankar2025,10.1038/s41746-025-01527-z,32,2011,,,"Whiting, P. F. et al. QUADAS-2: a revised tool for the quality
assessment of diagnostic accuracy studies. Ann. Intern. Med. 155,
529–536 (2011).",Shankar2025_ref0032
Shankar2025,10.1038/s41746-025-01527-z,33,2022,,https://doi.org/10,"Hussein, K. I. et al. Natural language processing to identify patients
with cognitive impairment. Preprint at medRxiv https://doi.org/10.
1101/2022.02.16.22271085 (2022).",Shankar2025_ref0033
Shankar2025,10.1038/s41746-025-01527-z,34,2020,,,"Bishara, D. et al. The anticholinergic effect on cognition (AEC) scaleassociations with mortality, hospitalisation and cognitive decline
following dementia diagnosis. Int. J. Geriatr. Psychiatry 35, 1069–1077
(2020).",Shankar2025_ref0034
Shankar2025,10.1038/s41746-025-01527-z,35,2024,,,"Purks, J. L. et al. Cognitive symptoms in cross-sectional Parkinson
disease cohort evaluated by human-in-the-loop machine learning
and natural language processing. Neurol. Clin. Pract. 14, e200334
(2024).",Shankar2025_ref0035
Shankar2025,10.1038/s41746-025-01527-z,36,2021,,,"Al-Harrasi, A. M. et al. Motor signs in Alzheimer’s disease and vascular
dementia: detection through natural language processing, co-morbid
features and relationship to adverse outcomes. Exp. Gerontol. 146,
111223 (2021).",Shankar2025_ref0036
Shankar2025,10.1038/s41746-025-01527-z,37,2021,,,"Rethlefsen, M. L. et al. PRISMA-S: an extension to the PRISMA
Statement for Reporting Literature Searches in Systematic Reviews.
Syst. Rev. 10, 39 (2021).",Shankar2025_ref0037
Shankar2025,10.1038/s41746-025-01527-z,38,2025,10.1002/alz.078877,https://doi.org/10.1002/alz.078877,"Wang, L. et al. Evaluating depressive symptoms and risk of cognitive decline using longitudinal electronic health records. Alzheimers Dement. 19 https://doi.org/10.1002/alz.078877 (2023).",Shankar2025_ref0038
